id,node_code,region,latitude,longitude,gen_type,Pmin,capacity_mw,om_cost
1169,ON,ON,42.847535,-80.061074,wind_onshore,0,104.4,0
1170,ON,ON,42.949937,-82.368414,solar_PV,0,20,0
1171,ON,ON,42.949937,-82.368414,solar_PV,0,60,0
1172,ON,ON,44.102279,-80.756509,solar_PV,0,50,0
1173,ON,ON,42.497632,-81.887459,wind_onshore,0,98.9,0
1174,ON,ON,46.200015,-82.718005,hydro_run,0,7.2,1
1175,ON,ON,49.407375,-82.425672,hydro_run,0,9.62,1
1176,ON,ON,43.889852,-81.221537,wind_onshore,0,18,0
1177,ON,ON,43.889852,-81.221537,wind_onshore,0,15,0
1178,ON,ON,42.898784,-82.398346,NG_CC,0,577,2.73
1179,ON,ON,48.748576,-91.599004,hydro_run,0,8.37,1
1180,ON,ON,46.535877,-80.91839,hydro_run,0,5,1
1181,ON,ON,45.418989,-76.346418,hydro_daily,0,186,5
1182,ON,ON,42.847535,-80.061074,wind_onshore,0,125,0
1183,ON,ON,42.797131,-81.1522,solar_PV,0,10,0
1184,ON,ON,48.753378,-80.679196,hydro_daily,0,27.46,5
1185,ON,ON,48.740665,-86.3554,hydro_run,0,5,1
1186,ON,ON,42.402308,-82.162003,wind_onshore,0,90,0
1187,ON,ON,42.245309,-82.462345,solar_PV,0,5,0
1188,ON,ON,48.753641,-80.679933,NG_SC,0,36.5,6.88
1189,ON,ON,42.934042,-82.436865,NG_CG,0,510,2.73
1190,ON,ON,45.321328,-75.808698,biogas,0.4,6,9.72
1191,ON,ON,45.042842,-79.296033,hydro_run,0,2,1
1192,ON,ON,44.307198,-81.46388,wind_onshore,0,181.5,0
1193,ON,ON,48.740665,-86.3554,hydro_run,0,23,1
1194,ON,ON,48.748576,-91.599004,hydro_run,0,10,1
1195,ON,ON,42.286654,-82.916808,solar_PV,0,50,0
1196,ON,ON,48.740665,-86.3554,hydro_run,0,13.5,1
1197,ON,ON,43.86005,-78.903537,NG_CG,0,56,2.73
1198,ON,ON,49.742455,-95.244076,hydro_run,0,73,1
1199,ON,ON,44.241586,-76.565978,wind_onshore,0,197.8,0
1200,ON,ON,43.069752,-79.530934,wind_onshore,0,230,0
1201,ON,ON,46.431569,-83.385344,hydro_daily,0,239,5
1202,ON,ON,43.843524,-79.347428,NG_CG,0,5,2.73
1203,ON,ON,45.038837,-74.801845,solar_PV,0,10,0
1204,ON,ON,49.816533,-92.850058,hydro_run,0,1.25,1
1205,ON,ON,42.286654,-82.916808,NG_CG,0,72.28,2.73
1206,ON,ON,42.280653,-83.091713,NG_SC,0,122.78,6.88
1207,ON,ON,48.465893,-81.268818,hydro_run,0,15,1
1208,ON,ON,44.0755,-79.530688,NG_SC,0,393,6.88
1209,ON,ON,49.399329,-82.431747,hydro_run,0,16,1
1210,ON,ON,49.399329,-82.431747,hydro_run,0,5.5,1
1211,PE,PE,46.716263,-64.16535,wind_onshore,0,3,0
1212,PE,PE,46.249334,-63.688078,diesel_CT,0,15,8.32
1213,PE,PE,46.249334,-63.688078,diesel_CT,0,25,8.32
1214,PE,PE,46.277288,-63.1611,oil_ST,0,19,8.32
1215,PE,PE,46.277288,-63.1611,oil_ST,0,19,8.32
1216,PE,PE,46.277288,-63.1611,diesel_CT,0,49,8.32
1217,PE,PE,46.452549,-62.068192,wind_onshore,0,30,0
1218,PE,PE,46.454856,-62.314326,wind_onshore,0,30,0
1219,PE,PE,46.394599,-62.418547,wind_onshore,0,30,0
1220,PE,PE,46.716263,-64.16535,wind_onshore,0,10.6,0
1221,PE,PE,46.421732,-63.770395,solar_PV,0,21,0
1222,PE,PE,46.421732,-63.770395,solar_PV,0,10,0
1223,PE,PE,46.421732,-63.770395,diesel_CT,0,2.2,8.32
1224,PE,PE,46.421732,-63.770395,diesel_CT,0,2,8.32
1225,PE,PE,46.421732,-63.770395,diesel_CT,0,2,8.32
1226,PE,PE,46.421732,-63.770395,diesel_CT,0,2.2,8.32
1227,PE,PE,46.421732,-63.770395,diesel_CT,0,1.3,8.32
1228,PE,PE,46.421732,-63.770395,diesel_CT,0,1,8.32
1229,PE,PE,46.421732,-63.770395,diesel_CT,0,4.2,8.32
1230,PE,PE,46.421732,-63.770395,wind_onshore,0,12,0
1231,PE,PE,46.716263,-64.16535,wind_onshore,0,9,0
1232,PE,PE,46.682718,-64.383171,wind_onshore,0,99,0
1233,PE,PE,46.716263,-64.16535,wind_onshore,0,10,0
1234,QC,QC,45.41265,-72.001909,hydro_run,0,2.1,1
1235,QC,QC,48.375798,-71.286499,hydro_daily,0,7,5
1236,QC,QC,49.180979,-65.461829,wind_onshore,0,100.5,0
1237,QC,QC,50.194081,-66.59145,wind_onshore,0,200,0
1238,QC,QC,45.58773,-74.060394,hydro_run,0,3.4,1
1239,QC,QC,45.58773,-74.060394,hydro_run,0,1,1
1240,QC,QC,48.667122,-67.966114,wind_onshore,0,109.5,0
1241,QC,QC,46.392484,-72.35237,NG_CC,0,411,2.73
1242,QC,QC,45.31324,-73.917012,hydro_run,0,1900,1
1243,QC,QC,48.375798,-71.286499,hydro_run,0,18,1
1244,QC,QC,45.496135,-75.702082,biomass,0.4,16.5,7.07
1245,QC,QC,45.011385,-71.73654,hydro_run,0,1.6,1
1246,QC,QC,47.138072,-79.456947,hydro_run,0,3.3,1
1247,QC,QC,47.555923,-72.836714,hydro_daily,0,270,5
1248,QC,QC,45.560216,-73.646567,biogas,0.4,4.8,9.72
1249,QC,QC,46.723337,-71.792285,hydro_run,0,5,1
1250,QC,QC,48.521028,-71.613596,hydro_run,0,1,1
1251,QC,QC,47.138374,-79.457341,biomass,0.4,7,7.07
1252,QC,QC,48.521028,-71.613596,wind_onshore,0,23.5,0
1253,QC,QC,45.58229,-76.677924,hydro_run,0,61,1
1254,QC,QC,49.295233,-69.551063,hydro_monthly,0,1178,2
1255,QC,QC,49.171281,-69.225851,hydro_daily,0,845,5
1256,QC,QC,54.44902,-70.512774,hydro_monthly,0,469,2
1257,QC,QC,45.599702,-75.445713,hydro_run,0,20,1
1258,QC,QC,48.375798,-71.286499,hydro_daily,0,222,5
1259,QC,QC,48.375798,-71.286499,hydro_run,0,14.4,1
1260,QC,QC,47.891495,-73.717945,hydro_run,0,62,1
1261,QC,QC,45.58773,-74.060394,hydro_run,0,753,1
1262,QC,QC,48.591575,-71.626113,hydro_daily,0,245,5
1263,QC,QC,48.591575,-71.626113,hydro_run,0,1.2,1
1264,QC,QC,45.612925,-74.707261,hydro_run,0,10,1
1265,QC,QC,45.011385,-71.73654,hydro_run,0,1.6,1
1266,QC,QC,48.375798,-71.286499,hydro_daily,0,8,5
1267,QC,QC,46.85905,-71.3144,wind_onshore,0,23.5,0
1268,QC,QC,45.544123,-76.198305,hydro_run,0,92,1
1269,QC,QC,48.591575,-71.626113,hydro_daily,0,224,5
1270,QC,QC,49.840667,-71.16327,hydro_daily,0,833,5
1271,QC,QC,50.194081,-66.59145,hydro_run,0,25,1
1272,QC,QC,48.375798,-71.286499,hydro_run,0,5.9,1
1273,QC,QC,46.659235,-72.11433,hydro_run,0,9.7,1
1274,QC,QC,45.823493,-72.477436,hydro_run,0,29,1
1275,QC,QC,45.496135,-75.702082,hydro_run,0,152,1
1276,QC,QC,46.449132,-72.739219,hydro_run,0,7.7,1
1277,QC,QC,49.783532,-74.651008,biomass,0.4,31,7.07
1278,QC,QC,46.699855,-71.29486,hydro_run,0,23,1
1279,QC,QC,48.173699,-66.11844,wind_onshore,0,109.5,0
1280,QC,QC,46.392484,-72.35237,NG_CG,0,4.6,2.73
1281,QC,QC,45.622927,-73.522051,NG_CG,0,7.5,2.73
1282,QC,QC,48.346519,-69.46301,hydro_run,0,5.5,1
1283,QC,QC,45.428008,-73.617121,hydro_run,0,11.7,1
1284,QC,QC,48.346519,-69.46301,hydro_run,0,13.2,1
1285,QC,QC,45.599702,-75.445713,hydro_run,0,40.6,1
1286,QC,QC,48.66556,-72.713818,biomass,0.4,28.8,7.07
1287,QC,QC,46.07551,-71.342458,wind_onshore,0,135.7,0
1288,QC,QC,46.723337,-71.792285,hydro_run,0,4.2,1
1289,QC,QC,46.85905,-71.3144,wind_onshore,0,400,0
1290,QC,QC,46.85905,-71.3144,wind_onshore,0,400,0
1291,QC,QC,46.85905,-71.3144,wind_onshore,0,400,0
1292,QC,QC,45.565813,-71.951535,biomass,0.4,30,7.07
1293,QC,QC,45.565813,-71.951535,biomass,0.4,18,7.07
1294,QC,QC,45.823493,-72.477436,hydro_run,0,16,1
1295,QC,QC,45.565813,-71.951535,hydro_run,0,2.2,1
1296,QC,QC,48.375798,-71.286499,hydro_run,0,38,1
1297,QC,QC,52.183013,-76.055626,hydro_monthly,0,480,2
1298,QC,QC,52.183013,-76.055626,hydro_monthly,0,768,2
1299,QC,QC,46.134455,-71.397979,wind_onshore,0,100,0
1300,QC,QC,48.66556,-72.713818,biomass,0.4,43,7.07
1301,QC,QC,49.321295,-68.347497,hydro_run,0,9.9,1
1302,QC,QC,46.963474,-70.526642,wind_onshore,0,180,0
1303,QC,QC,46.224455,-70.795311,wind_onshore,0,24,0
1304,QC,QC,48.346519,-69.46301,hydro_run,0,12,1
1305,QC,QC,45.654819,-75.03097,biomass,0.4,24.3,7.07
1306,QC,QC,45.41265,-72.001909,hydro_run,0,2.2,1
1307,QC,QC,45.41265,-72.001909,hydro_run,0,1.7,1
1308,QC,QC,46.723337,-71.792285,hydro_run,0,4.5,1
1309,QC,QC,46.572831,-72.714653,hydro_run,0,67,1
1310,QC,QC,49.180979,-65.461829,wind_onshore,0,211.5,0
1311,QC,QC,45.507983,-70.723207,wind_onshore,0,120,0
1312,QC,QC,47.79318,-69.458039,hydro_run,0,2.25,1
1313,QC,QC,45.807827,-75.937614,hydro_run,0,109,1
1314,QC,QC,47.057459,-70.922937,hydro_run,0,23.2,1
1315,QC,QC,52.774375,-67.332934,hydro_monthly,0,51,2
1316,QC,QC,45.532195,-73.197685,hydro_run,0,2.55,1
1317,QC,QC,45.49832,-72.713078,biogas,0.4,2.1,9.72
1318,QC,QC,48.667122,-67.966114,wind_onshore,0,133.3,0
1319,QC,QC,48.591575,-71.626113,hydro_daily,0,63,5
1320,QC,QC,46.707337,-71.1923,hydro_run,0,5.5,1
1321,QC,QC,48.375798,-71.286499,hydro_run,0,4.5,1
1322,QC,QC,48.375798,-71.286499,hydro_daily,0,4.5,5
1323,QC,QC,45.58229,-76.677924,hydro_run,0,17,1
1324,QC,QC,45.41265,-72.001909,biomass,0.4,26.5,7.07
1325,QC,QC,45.725663,-73.540189,biomass,0.4,4,7.07
1326,QC,QC,46.449132,-72.739219,hydro_run,0,131,1
1327,QC,QC,47.79318,-69.458039,wind_onshore,0,300,0
1328,QC,QC,45.565813,-71.951535,hydro_run,0,10,1
1329,QC,QC,48.039602,-65.292165,hydro_run,0,1,1
1330,QC,QC,45.287485,-74.012755,hydro_run,0,113,1
1331,QC,QC,45.58773,-74.060394,biogas,0.4,9.9,9.72
1332,QC,QC,54.167523,-72.608968,hydro_monthly,0,878,2
1333,QC,QC,54.588356,-71.278117,hydro_daily,0,319,5
1334,QC,QC,46.449132,-72.739219,hydro_run,0,7.9,1
1335,QC,QC,53.731868,-78.572359,hydro_monthly,0,1436,2
1336,QC,QC,53.782776,-77.532002,hydro_monthly,0,5616,2
1337,QC,QC,53.727381,-75.99008,hydro_monthly,0,2417,2
1338,QC,QC,53.886381,-73.465543,hydro_monthly,0,2779,2
1339,QC,QC,53.781361,-77.549057,hydro_monthly,0,2106,2
1340,QC,QC,46.224455,-70.795311,wind_onshore,0,24.6,0
1341,QC,QC,48.576698,-71.630846,hydro_daily,0,448,5
1342,QC,QC,47.79318,-69.458039,wind_onshore,0,24.6,0
1343,QC,QC,49.054093,-66.75598,wind_onshore,0,57,0
1344,QC,QC,48.801312,-67.579562,wind_onshore,0,43,0
1345,QC,QC,48.138114,-67.438796,wind_onshore,0,138.6,0
1346,QC,QC,48.138114,-67.438796,wind_onshore,0,21.2,0
1347,QC,QC,48.407908,-68.543069,wind_onshore,0,21.2,0
1348,QC,QC,48.407908,-68.543069,wind_onshore,0,74.8,0
1349,QC,QC,48.547136,-78.090505,hydro_run,0,1.1,1
1350,QC,QC,47.442942,-72.798146,hydro_run,0,294,1
1351,QC,QC,50.656795,-68.833818,hydro_monthly,0,1064,2
1352,QC,QC,49.189113,-68.387386,hydro_daily,0,184,5
1353,QC,QC,49.321295,-68.347497,hydro_daily,0,1229,5
1354,QC,QC,49.738504,-68.600972,hydro_daily,0,1326,5
1355,QC,QC,50.639811,-68.726748,hydro_monthly,0,1596,2
1356,QC,QC,49.189113,-68.387386,hydro_daily,0,235,5
1357,QC,QC,46.723337,-71.792285,hydro_run,0,8.5,1
1358,QC,QC,46.81554,-70.847096,wind_onshore,0,150,0
1359,QC,QC,47.79318,-69.458039,wind_onshore,0,270,0
1360,QC,QC,45.807827,-75.937614,hydro_monthly,0,55,2
1361,QC,QC,50.390086,-63.261489,hydro_run,0,42,1
1362,QC,QC,48.66556,-72.713818,hydro_run,0,18.9,1
1363,QC,QC,48.375798,-71.286499,hydro_daily,0,55,5
1364,QC,QC,45.807827,-75.937614,hydro_run,0,2.4,1
1365,QC,QC,45.41265,-72.001909,hydro_run,0,1.8,1
1366,QC,QC,46.963474,-70.526642,hydro_run,0,2.1,1
1367,QC,QC,47.891495,-73.717945,hydro_run,0,22,1
1368,QC,QC,46.884178,-71.209926,hydro_run,0,4.2,1
1369,QC,QC,53.731868,-78.572359,hydro_run,0,1.1,1
1370,QC,QC,45.49832,-72.713078,wind_onshore,0,101.2,0
1371,QC,QC,49.180979,-65.461829,wind_onshore,0,74,0
1372,QC,QC,49.180979,-65.461829,wind_onshore,0,58.5,0
1373,QC,QC,48.66556,-72.713818,hydro_run,0,10,1
1374,QC,QC,46.224455,-70.795311,wind_onshore,0,147.2,0
1375,QC,QC,45.543494,-75.421276,hydro_run,0,119.4,1
1376,QC,QC,48.568001,-68.180179,hydro_run,0,6,1
1377,QC,QC,48.568001,-68.180179,hydro_run,0,4,1
1378,QC,QC,49.180979,-65.461829,wind_onshore,0,54,0
1379,QC,QC,49.181777,-65.649927,wind_onshore,0,100.5,0
1380,QC,QC,49.180979,-65.461829,wind_onshore,0,54,0
1381,QC,QC,47.79318,-69.458039,wind_onshore,0,224.4,0
1382,QC,QC,48.201967,-65.720387,wind_onshore,0,67.8,0
1383,QC,QC,49.144476,-68.389871,hydro_daily,0,523,5
1384,QC,QC,49.557292,-68.721667,hydro_daily,0,1026,5
1385,QC,QC,49.703688,-68.903887,hydro_monthly,0,785,2
1386,QC,QC,48.375798,-71.286499,hydro_run,0,9.1,1
1387,QC,QC,45.807827,-75.937614,hydro_daily,0,226,5
1388,QC,QC,48.346519,-69.46301,hydro_run,0,4.1,1
1389,QC,QC,48.346519,-69.46301,hydro_run,0,7.6,1
1390,QC,QC,48.346519,-69.46301,hydro_run,0,9.9,1
1391,QC,QC,48.346519,-69.46301,hydro_run,0,8.7,1
1392,QC,QC,47.79318,-69.458039,wind_onshore,0,349.8,0
1393,QC,QC,49.840667,-71.16327,hydro_run,0,385,1
1394,QC,QC,47.517822,-79.702597,hydro_daily,0,131,5
1395,QC,QC,46.016066,-73.08655,wind_onshore,0,24.6,0
1396,QC,QC,50.197114,-66.636316,hydro_run,0,1.7,1
1397,QC,QC,45.41265,-72.001909,hydro_run,0,1.6,1
1398,QC,QC,49.004548,-76.950388,biomass,0.4,55.3,7.07
1399,QC,QC,45.807827,-75.937614,hydro_run,0,9,1
1400,QC,QC,47.79318,-69.458039,hydro_run,0,2.65,1
1401,QC,QC,46.85905,-71.3144,wind_onshore,0,350,0
1402,QC,QC,45.584357,-73.626653,hydro_run,0,54,1
1403,QC,QC,47.517822,-79.702597,hydro_daily,0,109,5
1404,QC,QC,45.41265,-72.001909,hydro_run,0,2.9,1
1405,QC,QC,46.572831,-72.714653,hydro_run,0,230,1
1406,QC,QC,48.407908,-68.543069,hydro_run,0,3.7,1
1407,QC,QC,50.390086,-63.261489,hydro_daily,0,270,5
1408,QC,QC,50.61578,-63.176289,hydro_monthly,0,640,2
1409,QC,QC,51.113405,-63.402875,hydro_monthly,0,395,2
1410,QC,QC,51.349728,-63.49826,hydro_monthly,0,245,2
1411,QC,QC,48.016863,-66.927399,wind_onshore,0,149.3,0
1412,QC,QC,48.016863,-66.927399,wind_onshore,0,102.2,0
1413,QC,QC,48.547136,-78.090505,hydro_run,0,67,1
1414,QC,QC,48.547136,-78.090505,hydro_monthly,0,67,2
1415,QC,QC,47.796284,-72.973162,hydro_monthly,0,204,2
1416,QC,QC,47.787815,-73.37374,hydro_run,0,76,1
1417,QC,QC,45.496135,-75.702082,hydro_run,0,104,1
1418,QC,QC,47.517822,-79.702597,hydro_daily,0,176,5
1419,QC,QC,48.346519,-69.46301,hydro_run,0,1,1
1420,QC,QC,48.346519,-69.46301,hydro_run,0,7.2,1
1421,QC,QC,48.346519,-69.46301,hydro_run,0,4.9,1
1422,QC,QC,46.01604,-73.41372,hydro_run,0,2.4,1
1423,QC,QC,46.659235,-72.11433,hydro_run,0,8.2,1
1424,QC,QC,47.325569,-70.856415,wind_onshore,0,131.2,0
1425,QC,QC,47.325569,-70.856415,wind_onshore,0,140.6,0
1426,QC,QC,47.325569,-70.856415,wind_onshore,0,67.9,0
1427,QC,QC,46.079876,-72.254997,hydro_run,0,3.5,1
1428,QC,QC,47.057459,-70.922937,hydro_run,0,22,1
1429,QC,QC,45.010218,-73.343103,wind_onshore,0,24,0
1430,QC,QC,48.407908,-68.543069,wind_onshore,0,23.5,0
1431,QC,QC,48.407908,-68.543069,wind_onshore,0,122.3,0
1432,QC,QC,48.66556,-72.713818,biomass,0.4,23,7.07
1433,QC,QC,46.56223,-72.735125,hydro_daily,0,200,5
1434,QC,QC,46.56223,-72.735125,hydro_daily,0,194,5
1435,QC,QC,45.487957,-73.544175,hydro_run,0,5.8,1
1436,QC,QC,50.197114,-66.636316,hydro_run,0,28.9,1
1437,QC,QC,50.212366,-66.658522,hydro_daily,0,22,5
1438,QC,QC,50.714911,-66.781721,hydro_monthly,0,882,2
1439,QC,QC,46.548442,-72.412328,hydro_run,0,15,1
1440,QC,QC,45.823493,-72.477436,biogas,0.4,7.6,9.72
1441,QC,QC,46.963474,-70.526642,wind_onshore,0,24,0
1442,QC,QC,48.375798,-71.286499,hydro_daily,0,1152,5
1443,QC,QC,46.81554,-70.847096,hydro_run,0,4.05,1
1444,QC,QC,45.507983,-70.723207,wind_onshore,0,80,0
1445,QC,QC,52.667913,-76.630478,hydro_daily,0,150,5
1446,QC,QC,46.04274,-73.138399,biomass,0.4,9.9,7.07
1447,QC,QC,48.547136,-78.090505,biomass,0.4,31,7.07
1448,QC,QC,48.353568,-64.701316,wind_onshore,0,4.1,0
1449,QC,QC,46.366867,-72.40506,NG_CG,0,547,2.73
1450,QC,QC,46.56223,-72.735125,hydro_run,0,4.9,1
1451,QC,QC,49.970609,-68.16195,hydro_monthly,0,526,2
1452,QC,QC,47.79318,-69.458039,wind_onshore,0,23.5,0
1453,QC,QC,47.79318,-69.458039,wind_onshore,0,51.7,0
1454,QC,QC,46.383674,-79.360432,biomass,0.4,9.4,7.07
1455,QC,QC,46.383674,-79.360432,biomass,0.4,50.8,7.07
1456,QC,QC,47.751591,-72.879396,hydro_daily,0,350,5
1457,QC,QC,48.138114,-67.438796,wind_onshore,0,101.1,0
1458,QC,QC,47.79318,-69.458039,wind_onshore,0,24.6,0
1459,QC,QC,48.521028,-71.613596,hydro_run,0,17.6,1
1460,QC,QC,45.287485,-74.012755,biomass,0.4,9.75,7.07
1461,QC,QC,45.565813,-71.951535,hydro_run,0,4.5,1
1462,QC,QC,45.565813,-71.951535,hydro_run,0,5.5,1
1463,QC,QC,47.79318,-69.458039,hydro_run,0,2.5,1
1464,QC,QC,45.58229,-76.677924,hydro_run,0,11.02,1
1465,QC,QC,45.565813,-71.951535,hydro_run,0,4.3,1
1466,SK,SK,52.0944,-106.705,NG_CC,0,370,2.73
1467,SK,SK,50.395902,-104.575222,solar_PV,0,10,0
1468,SK,SK,49.0961,-103.0305,coal_CCS,0,139,16.06
1469,SK,SK,49.0961,-103.0305,coal,0,139,6.58
1470,SK,SK,49.0961,-103.0305,coal,0,139,6.58
1471,SK,SK,49.0961,-103.0305,coal,0,284,6.58
1472,SK,SK,52.75824,-108.280284,NG_SC,0,176,6.88
1473,SK,SK,52.75824,-108.280284,NG_CC,0,95,2.73
1474,SK,SK,50.045462,-102.424187,wind_onshore,0,200,0
1475,SK,SK,50.342535,-107.401577,wind_onshore,0,175,0
1476,SK,SK,51.274769,-106.873648,hydro_daily,0,62,5
1477,SK,SK,51.274769,-106.873648,hydro_daily,0,62,5
1478,SK,SK,51.274769,-106.873648,hydro_daily,0,62,5
1479,SK,SK,57.429335,-111.138592,hydro_daily,0,10,5
1480,SK,SK,50.298269,-107.926208,NG_CC,0,350,2.73
1481,SK,SK,52.0944,-106.705,NG_CG,0,83,2.73
1482,SK,SK,52.0944,-106.705,NG_CG,0,83,2.73
1483,SK,SK,52.0944,-106.705,NG_CG,0,83,2.73
1484,SK,SK,50.298269,-107.926208,wind_onshore,0,150,0
1485,SK,SK,50.298269,-107.926208,wind_onshore,0,11,0
1486,SK,SK,53.68898,-103.347519,hydro_daily,0,36,5
1487,SK,SK,53.68898,-103.347519,hydro_daily,0,36,5
1488,SK,SK,53.68898,-103.347519,hydro_daily,0,36,5
1489,SK,SK,53.68898,-103.347519,hydro_daily,0,36,5
1490,SK,SK,53.68898,-103.347519,hydro_daily,0,36,5
1491,SK,SK,53.68898,-103.347519,hydro_daily,0,36,5
1492,SK,SK,53.68898,-103.347519,hydro_daily,0,36,5
1493,SK,SK,53.68898,-103.347519,hydro_daily,0,36,5
1494,SK,SK,51.984771,-110.60364,NG_SC,0,46,6.88
1495,SK,SK,51.984771,-110.60364,NG_SC,0,46,6.88
1496,SK,SK,51.984771,-110.60364,NG_SC,0,46,6.88
1497,SK,SK,50.478749,-104.547482,solar_PV,0,10,0
1498,SK,SK,50.37399,-105.490182,NG_CC,0,350,2.73
1499,SK,SK,49.611311,-105.961705,wind_onshore,0,200,0
1500,SK,SK,50.342535,-107.401577,solar_PV,0,10,0
1501,SK,SK,54.791077,-101.844792,hydro_daily,0,13,5
1502,SK,SK,54.791077,-101.844792,hydro_daily,0,13,5
1503,SK,SK,54.791077,-101.844792,hydro_daily,0,13,5
1504,SK,SK,54.791077,-101.844792,hydro_daily,0,18,5
1505,SK,SK,54.791077,-101.844792,hydro_daily,0,18,5
1506,SK,SK,54.791077,-101.844792,hydro_daily,0,18,5
1507,SK,SK,54.791077,-101.844792,hydro_daily,0,18,5
1508,SK,SK,49.0961,-103.0305,solar_PV,0,100,0
1509,SK,SK,51.405301,-110.561189,NG_CC,0,15,2.73
1510,SK,SK,52.702233,-108.172683,NG_SC,0,79,6.88
1511,SK,SK,54.08844,-108.437515,NG_SC,0,44,6.88
1512,SK,SK,54.08844,-108.437515,biomass,0.4,6.6,7.07
1513,SK,SK,53.247035,-109.974347,NG_CG,0,76,2.73
1514,SK,SK,53.247035,-109.974347,NG_CG,0,76,2.73
1515,SK,SK,53.247035,-109.974347,NG_CG,0,76,2.73
1516,SK,SK,50.342535,-107.401577,wind_onshore,0,23,0
1517,SK,SK,53.287725,-104.037682,hydro_daily,0,85,5
1518,SK,SK,53.287725,-104.037682,hydro_daily,0,85,5
1519,SK,SK,53.287725,-104.037682,hydro_daily,0,85,5
1520,SK,SK,49.0751,-102.8641,biogas,0.4,5,9.72
1521,SK,SK,50.395902,-104.575222,biogas,0.4,5,9.72
1522,SK,SK,51.984771,-110.60364,biogas,0.4,5,9.72
1523,SK,SK,51.274769,-106.873648,biogas,0.4,5,9.72
1524,SK,SK,52.0944,-106.705,NG_CC,0,47,2.73
1525,SK,SK,49.0579,-105.4851,coal,0,291,6.58
1526,SK,SK,49.0579,-105.4851,coal,0,291,6.58
1527,SK,SK,50.106533,-102.982766,solar_PV,0,10,0
1528,SK,SK,52.0944,-106.705,NG_CC,0,61,2.73
1529,SK,SK,52.0944,-106.705,NG_CC,0,62,2.73
1530,SK,SK,52.0944,-106.705,NG_CC,0,95,2.73
1531,SK,SK,52.0944,-106.705,NG_CC,0,28,2.73
1532,SK,SK,52.0944,-106.705,NG_CC,0,28,2.73
1533,SK,SK,52.0944,-106.705,NG_CC,0,28,2.73
1534,SK,SK,52.0944,-106.705,NG_CC,0,28,2.73
1535,SK,SK,52.0944,-106.705,NG_CC,0,28,2.73
1536,SK,SK,52.0944,-106.705,NG_CC,0,28,2.73
1537,SK,SK,52.0944,-106.705,NG_CC,0,21,2.73
1538,SK,SK,52.0944,-106.705,NG_CC,0,21,2.73
1539,SK,SK,52.0944,-106.705,NG_CC,0,35,2.73
1540,SK,SK,52.0944,-106.705,NG_CC,0,35,2.73
1541,SK,SK,52.0944,-106.705,NG_CC,0,35,2.73
1542,SK,SK,52.0944,-106.705,NG_CC,0,35,2.73
1543,SK,SK,52.0944,-106.705,NG_CC,0,35,2.73
1544,SK,SK,52.0944,-106.705,NG_CC,0,35,2.73
1545,SK,SK,52.0944,-106.705,NG_CC,0,100,2.73
1546,SK,SK,50.045462,-102.424187,wind_onshore,0,26,0
1547,SK,SK,51.274769,-106.873648,wind_onshore,0,10.5,0
1548,SK,SK,49.0751,-102.8641,coal,0,276,6.58
1549,SK,SK,50.298269,-107.926208,wind_onshore,0,11,0
1550,SK,SK,50.596096,-101.855381,NG_SC,0,89,6.88
1551,SK,SK,50.596096,-101.855381,NG_SC,0,89,6.88
1552,SK,SK,57.429335,-111.138592,hydro_run,0,5,1
1553,SK,SK,50.106533,-102.982766,wind_onshore,0,20,0
1554,SK,SK,57.429335,-111.138592,hydro_run,0,8,1
1555,SK,SK,52.702233,-108.172683,NG_SC,0,46,6.88
1556,SK,SK,52.702233,-108.172683,NG_SC,0,46,6.88
1557,SK,SK,52.702233,-108.172683,NG_SC,0,46,6.88
1558,SK,SK,52.702233,-108.172683,NG_SC,0,46,6.88
