Existing Gen (MW),Installed New Gen (MW),Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Op Cost (M$),Op Condition,Demand (MW),Congestion,Load Shed (MW),L %,UU %,0,68.0491199
8647.058111,4055.555556,OPTIMAL,2876.959489,7,0,44.20539053,32,11524.0176,Yes,0,0,70.93872713,,
8747.091697,4055.555556,OPTIMAL,3128.267903,7,0,8.99221769,33,11875.3596,Yes,0,0,77.13537294,,
8777.101773,4055.555556,OPTIMAL,3203.660427,7,0,21.15518216,34,11980.7622,Yes,0,0,78.99436669,,
8545.413824,4055.555556,OPTIMAL,2674.107376,7,0,14.5007977,35,11219.5212,Yes,0,0,65.93689421,,
8564.02983,4055.555556,OPTIMAL,2702.33697,7,0,43.2886148,36,11266.3668,Yes,0,0,66.63296639,,
8847.125284,4055.555556,OPTIMAL,3379.576316,7,0,46.01862564,37,12226.7016,Yes,0,0,83.33201876,,
8531.451819,4055.555556,OPTIMAL,2652.935181,7,0,26.66115909,38,11184.387,Yes,0,0,65.41484007,,
8526.797818,4055.555556,OPTIMAL,2645.877782,7,0,27.08665272,39,11172.6756,Yes,0,0,65.24082203,,
8514.431042,4055.555556,OPTIMAL,2623.110358,7,0,22.56841995,40,11137.5414,Yes,0,0,64.67943349,,
8700.409357,4055.555556,OPTIMAL,3010.990643,7,0,14.40960732,41,11711.4,Yes,0,0,74.2436049,,
8687.071545,4055.555556,OPTIMAL,2977.482855,7,0,6.052794075,42,11664.5544,Yes,0,0,73.41738546,,
8697.074904,4055.555556,OPTIMAL,3002.613696,7,0,3.225226341,43,11699.6886,Yes,0,0,74.03705004,,
8840.456378,4055.555556,OPTIMAL,3362.822422,7,0,11.83602192,44,12203.2788,Yes,0,0,82.91890903,,
8627.051393,4055.555556,OPTIMAL,2826.697807,7,0,20.34791536,45,11453.7492,Yes,0,0,69.69939797,,
8559.375828,4055.555556,OPTIMAL,2695.279572,7,0,32.65375721,46,11254.6554,Yes,0,0,66.45894835,,
8667.064828,4055.555556,OPTIMAL,2927.221172,7,0,3.184607274,47,11594.286,Yes,0,0,72.17805629,,
8720.416074,4055.555556,OPTIMAL,3061.252326,7,0,23.67456852,48,11781.6684,Yes,0,0,75.48293406,,
8787.105132,4055.555556,OPTIMAL,3228.791268,8,0,22.39971296,1,12015.8964,Yes,0,0,79.61403127,,
8675.464595,4055.555556,OPTIMAL,2948.323405,8,0,37.86002905,2,11623.788,Yes,0,0,72.69838533,,
8546.621732,4055.555556,OPTIMAL,2675.939068,8,0,31.23544894,3,11222.5608,Yes,0,0,65.9820592,,
8742.662729,4055.555556,OPTIMAL,3117.141271,8,0,28.06532638,4,11859.804,Yes,0,0,76.86101763,,
8846.819838,4055.555556,OPTIMAL,3378.808962,8,0,11.20662314,5,12225.6288,Yes,0,0,83.3130977,,
8588.827486,4055.555556,OPTIMAL,2739.940514,8,0,37.34371579,6,11328.768,Yes,0,0,67.56017705,,
8813.220771,4055.555556,OPTIMAL,3294.400029,8,0,11.05794893,7,12107.6208,Yes,0,0,81.23178155,,
8756.102356,4055.555556,OPTIMAL,3150.904844,8,0,0.889840227,8,11907.0072,Yes,0,0,77.69354409,,
8598.18674,4055.555556,OPTIMAL,2754.18286,8,0,18.54827877,9,11352.3696,Yes,0,0,67.91135818,,
8752.74245,4055.555556,OPTIMAL,3142.46395,8,0,23.99262799,10,11895.2064,Yes,0,0,77.48541248,,
8546.621732,4055.555556,OPTIMAL,2675.939068,8,0,19.53677892,11,11222.5608,Yes,0,0,65.9820592,,
8856.899558,4055.555556,OPTIMAL,3404.131642,8,0,7.412572033,12,12261.0312,Yes,0,0,83.93749254,,
8749.382543,4055.555556,OPTIMAL,3134.023057,8,0,19.26907204,13,11883.4056,Yes,0,0,77.27728086,,
8769.541983,4055.555556,OPTIMAL,3184.668417,8,0,15.59400045,14,11954.2104,Yes,0,0,78.52607055,,
8809.860864,4055.555556,OPTIMAL,3285.959136,8,0,1.429104665,15,12095.82,Yes,0,0,81.02364993,,
8819.940584,4055.555556,OPTIMAL,3311.281816,8,0,44.48117842,16,12131.2224,Yes,0,0,81.64804478,,
8546.621732,4055.555556,OPTIMAL,2675.939068,8,0,13.45347052,17,11222.5608,Yes,0,0,65.9820592,,
8746.022636,4055.555556,OPTIMAL,3125.582164,8,0,26.71160829,18,11871.6048,Yes,0,0,77.06914925,,
8860.259465,4055.555556,OPTIMAL,3412.572535,8,0,29.9545527,19,12272.832,Yes,0,0,84.14562416,,
8574.758902,4055.555556,OPTIMAL,2718.606698,8,0,28.91732203,20,11293.3656,Yes,0,0,67.03413777,,
8899.826833,4055.555556,OPTIMAL,3467.411567,8,0,12.4570415,21,12367.2384,Yes,0,0,85.49781947,,
8789.701423,4055.555556,OPTIMAL,3235.313777,8,0,37.75865828,22,12025.0152,Yes,0,0,79.77486024,,
8806.500957,4055.555556,OPTIMAL,3277.518243,8,0,25.94873902,23,12084.0192,Yes,0,0,80.81551832,,
8840.100024,4055.555556,OPTIMAL,3361.927176,8,0,29.7173736,24,12202.0272,Yes,0,0,82.89683447,,
8678.824502,4055.555556,OPTIMAL,2956.764298,8,0,18.71075663,25,11635.5888,Yes,0,0,72.90651695,,
8625.065994,4055.555556,OPTIMAL,2821.710006,8,0,41.86388134,26,11446.776,Yes,0,0,69.57641111,,
8850.179744,4055.555556,OPTIMAL,3387.249856,8,0,26.40350721,27,12237.4296,Yes,0,0,83.52122931,,
8789.701423,4055.555556,OPTIMAL,3235.313777,8,0,36.34109773,28,12025.0152,Yes,0,0,79.77486024,,
8869.621885,4055.555556,OPTIMAL,3426.811715,8,0,27.6417769,29,12296.4336,Yes,0,0,84.49672721,,
8638.505621,4055.555556,OPTIMAL,2855.473579,8,0,19.72269894,30,11493.9792,Yes,0,0,70.40893757,,
8803.14105,4055.555556,OPTIMAL,3269.07735,8,0,23.58151873,31,12072.2184,Yes,0,0,80.6073867,,
8793.06133,4055.555556,OPTIMAL,3243.75467,8,0,39.74556793,32,12036.816,Yes,0,0,79.98299186,,
8651.945248,4055.555556,OPTIMAL,2889.237152,8,0,0.486791185,33,11541.1824,Yes,0,0,71.24146403,,
8889.758517,4055.555556,OPTIMAL,3453.878283,8,0,41.54820296,34,12343.6368,Yes,0,0,85.16412205,,
8614.986274,4055.555556,OPTIMAL,2796.387326,8,0,25.27226696,35,11411.3736,Yes,0,0,68.95201626,,
8776.261797,4055.555556,OPTIMAL,3201.550203,8,0,38.96352724,36,11977.812,Yes,0,0,78.94233378,,
8786.341517,4055.555556,OPTIMAL,3226.872883,8,0,10.03814994,37,12013.2144,Yes,0,0,79.56672863,,
8648.585341,4055.555556,OPTIMAL,2880.796259,8,0,32.93270197,38,11529.3816,Yes,0,0,71.03333241,,
8628.425901,4055.555556,OPTIMAL,2830.150899,8,0,44.69563899,39,11458.5768,Yes,0,0,69.78454272,,
8860.259465,4055.555556,OPTIMAL,3412.572535,8,0,27.96641867,40,12272.832,Yes,0,0,84.14562416,,
8779.621703,4055.555556,OPTIMAL,3209.991097,8,0,3.850332251,41,11989.6128,Yes,0,0,79.1504654,,
8556.000789,4055.555556,OPTIMAL,2690.161611,8,0,4.341373862,42,11246.1624,Yes,0,0,66.33275206,,
8904.86099,4055.555556,OPTIMAL,3474.17821,8,0,11.40039297,43,12379.0392,Yes,0,0,85.66466818,,
8688.904222,4055.555556,OPTIMAL,2982.086978,8,0,31.6471848,44,11670.9912,Yes,0,0,73.53091179,,
8869.621885,4055.555556,OPTIMAL,3426.811715,8,0,36.41272534,45,12296.4336,Yes,0,0,84.49672721,,
8843.459931,4055.555556,OPTIMAL,3370.368069,8,0,12.64010058,46,12213.828,Yes,0,0,83.10496608,,
8762.82217,4055.555556,OPTIMAL,3167.78663,8,0,7.138311832,47,11930.6088,Yes,0,0,78.10980732,,
8879.690201,4055.555556,OPTIMAL,3440.344999,8,0,7.461682651,48,12320.0352,Yes,0,0,84.83042463,,
8884.724359,4055.555556,OPTIMAL,3447.111641,9,0,5.069956978,1,12331.836,Yes,0,0,84.99727334,,
8861.02308,4055.555556,OPTIMAL,3414.49092,9,0,29.96353675,2,12275.514,Yes,0,0,84.1929268,,
9113.320892,4055.555556,OPTIMAL,3754.378708,9,0,15.69464367,3,12867.6996,Yes,0,0,92.57372158,,
8829.409412,4055.555556,OPTIMAL,3335.069788,9,0,43.33990505,4,12164.4792,Yes,0,0,82.23459751,,
8923.853495,4055.555556,OPTIMAL,3499.706905,9,0,2.291340133,5,12423.5604,Yes,0,0,86.29414286,,
9034.376143,4055.555556,OPTIMAL,3648.265457,9,0,36.73950884,6,12682.6416,Yes,0,0,89.95723044,,
8734.568409,4055.555556,OPTIMAL,3096.806391,9,0,11.33991117,7,11831.3748,Yes,0,0,76.35960965,,
8801.308374,4055.555556,OPTIMAL,3264.473226,9,0,32.49781796,8,12065.7816,Yes,0,0,80.49386037,,
8825.896782,4055.555556,OPTIMAL,3326.245218,9,0,19.08999752,9,12152.142,Yes,0,0,82.01700537,,
8876.486646,4055.555556,OPTIMAL,3436.038954,9,0,42.2030328,10,12312.5256,Yes,0,0,84.72424818,,
9013.32421,4055.555556,OPTIMAL,3619.96859,9,0,35.99330452,11,12633.2928,Yes,0,0,89.25949948,,
8865.96068,4055.555556,OPTIMAL,3421.89052,9,0,9.691878451,12,12287.8512,Yes,0,0,84.3753827,,
8992.272277,4055.555556,OPTIMAL,3591.671723,9,0,44.44343853,13,12583.944,Yes,0,0,88.56176851,,
9149.387114,4055.555556,OPTIMAL,3804.672886,9,0,32.24632743,14,12954.06,Yes,0,0,93.81385199,,
8971.220344,4055.555556,OPTIMAL,3563.374856,9,0,42.70472837,15,12534.5952,Yes,0,0,87.86403754,,
8773.207336,4055.555556,OPTIMAL,3193.876664,9,0,12.4170173,16,11967.084,Yes,0,0,78.75312322,,
8794.283114,4055.555556,OPTIMAL,3246.824086,9,0,44.02571058,17,12041.1072,Yes,0,0,80.05867608,,
9018.587193,4055.555556,OPTIMAL,3627.042807,9,0,35.62694909,18,12645.63,Yes,0,0,89.43393222,,
8939.642445,4055.555556,OPTIMAL,3520.929555,9,0,14.07488365,19,12460.572,Yes,0,0,86.81744109,,
8923.853495,4055.555556,OPTIMAL,3499.706905,9,0,42.72675425,20,12423.5604,Yes,0,0,86.29414286,,
9123.846858,4055.555556,OPTIMAL,3768.527142,9,0,43.94570031,21,12892.374,Yes,0,0,92.92258706,,
9102.794925,4055.555556,OPTIMAL,3740.230275,9,0,32.43599124,22,12843.0252,Yes,0,0,92.22485609,,
8706.467371,4055.555556,OPTIMAL,3026.209829,9,0,36.36454771,23,11732.6772,Yes,0,0,74.61887251,,
9050.165093,4055.555556,OPTIMAL,3669.488107,9,0,11.13522896,24,12719.6532,Yes,0,0,90.48052867,,
8804.821004,4055.555556,OPTIMAL,3273.297796,9,0,3.111749752,25,12078.1188,Yes,0,0,80.71145251,,
9081.742992,4055.555556,OPTIMAL,3711.933408,9,0,20.48259902,26,12793.6764,Yes,0,0,91.52712512,,
8752.131557,4055.555556,OPTIMAL,3140.929243,9,0,17.26021147,27,11893.0608,Yes,0,0,77.44757037,,
8773.207336,4055.555556,OPTIMAL,3193.876664,9,0,34.69084216,28,11967.084,Yes,0,0,78.75312322,,
8745.106298,4055.555556,OPTIMAL,3123.280102,9,0,35.68642235,29,11868.3864,Yes,0,0,77.01238608,,
8825.896782,4055.555556,OPTIMAL,3326.245218,9,0,40.92581661,30,12152.142,Yes,0,0,82.01700537,,
8773.207336,4055.555556,OPTIMAL,3193.876664,9,0,3.072251704,31,11967.084,Yes,0,0,78.75312322,,
9144.542178,4055.555556,OPTIMAL,3797.180622,9,0,21.37451414,32,12941.7228,Yes,0,0,93.62911123,,
9029.11316,4055.555556,OPTIMAL,3641.19124,9,0,7.199716541,33,12670.3044,Yes,0,0,89.7827977,,
8734.568409,4055.555556,OPTIMAL,3096.806391,9,0,35.9097187,34,11831.3748,Yes,0,0,76.35960965,,
8892.275596,4055.555556,OPTIMAL,3457.261604,9,0,37.69869106,35,12349.5372,Yes,0,0,85.24754641,,
8745.106298,4055.555556,OPTIMAL,3123.280102,9,0,1.771666358,36,11868.3864,Yes,0,0,77.01238608,,
8965.957361,4055.555556,OPTIMAL,3556.300639,9,0,26.56938632,37,12522.258,Yes,0,0,87.6896048,,
8934.379462,4055.555556,OPTIMAL,3513.855338,9,0,34.86917758,38,12448.2348,Yes,0,0,86.64300834,,
8955.431395,4055.555556,OPTIMAL,3542.152205,9,0,9.512028806,39,12497.5836,Yes,0,0,87.34073931,,
8839.947301,4055.555556,OPTIMAL,3361.543499,9,0,24.71915237,40,12201.4908,Yes,0,0,82.88737394,,
9076.480009,4055.555556,OPTIMAL,3704.859191,9,0,8.266384122,41,12781.3392,Yes,0,0,91.35269238,,
8829.409412,4055.555556,OPTIMAL,3335.069788,9,0,7.725239872,42,12164.4792,Yes,0,0,82.23459751,,
8825.896782,4055.555556,OPTIMAL,3326.245218,9,0,33.73437918,43,12152.142,Yes,0,0,82.01700537,,
9129.109841,4055.555556,OPTIMAL,3775.601359,9,0,17.31715486,44,12904.7112,Yes,0,0,93.0970198,,
8825.896782,4055.555556,OPTIMAL,3326.245218,9,0,7.714451053,45,12152.142,Yes,0,0,82.01700537,,
8825.896782,4055.555556,OPTIMAL,3326.245218,9,0,6.406916977,46,12152.142,Yes,0,0,82.01700537,,
8759.156817,4055.555556,OPTIMAL,3158.578383,9,0,15.90988029,47,11917.7352,Yes,0,0,77.88275465,,
8727.543149,4055.555556,OPTIMAL,3079.157251,9,0,40.32828619,48,11806.7004,Yes,0,0,75.92442536,,
9065.954043,4055.555556,OPTIMAL,3690.710757,10,0,41.92232043,1,12756.6648,Yes,0,0,91.0038269,,
8978.542756,4055.555556,OPTIMAL,3573.217244,10,0,20.50383476,2,12551.76,Yes,0,0,88.10672657,,
9071.903502,4055.555556,OPTIMAL,3698.707698,10,0,5.597943221,3,12770.6112,Yes,0,0,91.20101174,,
9121.329779,4055.555556,OPTIMAL,3765.143821,10,0,25.07603779,4,12886.4736,Yes,0,0,92.83916271,,
9016.985416,4055.555556,OPTIMAL,3624.889784,10,0,34.50827031,5,12641.8752,Yes,0,0,89.38084399,,
9163.289974,4055.555556,OPTIMAL,3826.172426,10,0,39.67108182,6,12989.4624,Yes,0,0,94.34397764,,
8973.050947,4055.555556,OPTIMAL,3565.835453,10,0,34.12517045,7,12538.8864,Yes,0,0,87.9247098,,
8855.372328,4055.555556,OPTIMAL,3400.294872,10,0,26.85443412,8,12255.6672,Yes,0,0,83.84288727,,
9239.398598,4055.555556,OPTIMAL,3968.915002,10,0,1.026414199,9,13208.3136,Yes,0,0,97.86365758,,
9457.1648,4055.555556,OPTIMAL,3970,10,0,4.977574172,10,13427.1648,Yes,0,0,97.89041096,,
9132.313396,4055.555556,OPTIMAL,3779.907404,10,0,30.82607165,11,12912.2208,Yes,0,0,93.20319625,,
9016.985416,4055.555556,OPTIMAL,3624.889784,10,0,12.00887807,12,12641.8752,Yes,0,0,89.38084399,,
9229.400557,4055.555556,OPTIMAL,3940.292243,10,0,10.65719427,13,13169.6928,Yes,0,0,97.15789092,,
9236.065918,4055.555556,OPTIMAL,3959.374082,10,0,43.48576605,14,13195.44,Yes,0,0,97.62840203,,
9049.936267,4055.555556,OPTIMAL,3669.180533,10,0,38.55351948,15,12719.1168,Yes,0,0,90.47294464,,
8912.641053,4055.555556,OPTIMAL,3484.635747,10,0,16.12723591,16,12397.2768,Yes,0,0,85.92252528,,
9132.313396,4055.555556,OPTIMAL,3779.907404,10,0,5.682225189,17,12912.2208,Yes,0,0,93.20319625,,
9239.398598,4055.555556,OPTIMAL,3968.915002,10,0,31.81884015,18,13208.3136,Yes,0,0,97.86365758,,
9093.870736,4055.555556,OPTIMAL,3728.234864,10,0,20.12221357,19,12822.1056,Yes,0,0,91.92907883,,
9088.378928,4055.555556,OPTIMAL,3720.853072,10,0,33.30400558,20,12809.232,Yes,0,0,91.74706206,,
9302.6816,4055.555556,OPTIMAL,3970,10,0,33.53848155,21,13272.6816,Yes,0,0,97.89041096,,
9354.176,4055.555556,OPTIMAL,3970,10,0,47.56489431,22,13324.176,Yes,0,0,97.89041096,,
8989.526373,4055.555556,OPTIMAL,3587.980827,10,0,33.85760691,23,12577.5072,Yes,0,0,88.47076012,,
9289.808,4055.555556,OPTIMAL,3970,10,0,1.475231948,24,13259.808,Yes,0,0,97.89041096,,
9379.9232,4055.555556,OPTIMAL,3970,10,0,43.24255528,25,13349.9232,Yes,0,0,97.89041096,,
9099.362545,4055.555556,OPTIMAL,3735.616655,10,0,45.51274464,26,12834.9792,Yes,0,0,92.11109561,,
8923.62467,4055.555556,OPTIMAL,3499.39933,10,0,30.05521134,27,12423.024,Yes,0,0,86.28655883,,
9470.0384,4055.555556,OPTIMAL,3970,10,0,37.32738302,28,13440.0384,Yes,0,0,97.89041096,,
9495.7856,4055.555556,OPTIMAL,3970,10,0,25.33354304,29,13465.7856,Yes,0,0,97.89041096,,
9264.0608,4055.555556,OPTIMAL,3970,10,0,8.824581286,30,13234.0608,Yes,0,0,97.89041096,,
9379.9232,4055.555556,OPTIMAL,3970,10,0,31.31357451,31,13349.9232,Yes,0,0,97.89041096,,
9099.362545,4055.555556,OPTIMAL,3735.616655,10,0,24.94042044,32,12834.9792,Yes,0,0,92.11109561,,
8896.165627,4055.555556,OPTIMAL,3462.490373,10,0,20.47430437,33,12358.656,Yes,0,0,85.37647495,,
9158.234388,4055.555556,OPTIMAL,3818.354412,10,0,25.31501906,34,12976.5888,Yes,0,0,94.15120467,,
9188.5679,4055.555556,OPTIMAL,3865.2625,10,0,18.31186056,35,13053.8304,Yes,0,0,95.30784246,,
8973.050947,4055.555556,OPTIMAL,3565.835453,10,0,40.5407025,36,12538.8864,Yes,0,0,87.9247098,,
8851.706975,4055.555556,OPTIMAL,3391.086625,10,0,34.74152178,37,12242.7936,Yes,0,0,83.61583459,,
9110.346162,4055.555556,OPTIMAL,3750.380238,10,0,22.6063088,38,12860.7264,Yes,0,0,92.47512916,,
8879.690201,4055.555556,OPTIMAL,3440.344999,10,0,28.38104294,39,12320.0352,Yes,0,0,84.83042463,,
9213.845827,4055.555556,OPTIMAL,3904.352573,10,0,18.87065115,40,13118.1984,Yes,0,0,96.27170728,,
9110.346162,4055.555556,OPTIMAL,3750.380238,10,0,31.50754289,41,12860.7264,Yes,0,0,92.47512916,,
9178.45673,4055.555556,OPTIMAL,3849.62647,10,0,32.64248373,42,13028.0832,Yes,0,0,94.92229653,,
8984.034564,4055.555556,OPTIMAL,3580.599036,10,0,39.28564534,43,12564.6336,Yes,0,0,88.28874335,,
8929.116478,4055.555556,OPTIMAL,3506.781122,10,0,15.25141591,44,12435.8976,Yes,0,0,86.4685756,,
8984.034564,4055.555556,OPTIMAL,3580.599036,10,0,1.779489162,45,12564.6336,Yes,0,0,88.28874335,,
9027.969033,4055.555556,OPTIMAL,3639.653367,10,0,6.505560511,46,12667.6224,Yes,0,0,89.74487754,,
8951.083713,4055.555556,OPTIMAL,3536.308287,10,0,30.26878951,47,12487.392,Yes,0,0,87.1966427,,
8923.62467,4055.555556,OPTIMAL,3499.39933,10,0,28.43789055,48,12423.024,Yes,0,0,86.28655883,,
